resource_id,resource_volume,topic_name,topic_type,topic_volume,document_mapped_probability
A_Course_in_Machine_Learning_ciml-v0_99-ch17-structured-prediction.txt,254.24659729003906,converge,Marker,494.2204895019531,0.00011770367072772842
A_Course_in_Machine_Learning_ciml-v0_99-ch17-structured-prediction.txt,254.24659729003906,count,Marker,503.5558776855469,0.00010676924070698182
A_Course_in_Machine_Learning_ciml-v0_99-ch17-structured-prediction.txt,254.24659729003906,play,Marker,449.36627197265625,0.00010607751594747753
A_Course_in_Machine_Learning_ciml-v0_99-ch17-structured-prediction.txt,254.24659729003906,score,Generic,456.29754638671875,0.00020031073951257228
A_Course_in_Machine_Learning_ciml-v0_99-ch17-structured-prediction.txt,254.24659729003906,table,Generic,419.91754150390625,0.00016583111060853545
A_Course_in_Machine_Learning_ciml-v0_99-ch18-imitation-learning.txt,347.55950927734375,scheme,Relevant,435.79583740234375,0.00013255758945628806
A_Course_in_Machine_Learning_ciml-v0_99-ch18-imitation-learning.txt,347.55950927734375,converge,Marker,494.2204895019531,7.028913939680976e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch18-imitation-learning.txt,347.55950927734375,count,Marker,503.5558776855469,6.375942225883896e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch18-imitation-learning.txt,347.55950927734375,play,Marker,449.36627197265625,6.334634475883906e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch18-imitation-learning.txt,347.55950927734375,score,Generic,456.29754638671875,0.0001196196295767722
A_Course_in_Machine_Learning_ciml-v0_99-ch18-imitation-learning.txt,347.55950927734375,table,Generic,419.91754150390625,9.902941835054594e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch19-code-and-datasets.txt,633.1676025390625,scheme,Relevant,435.79583740234375,0.00015649638031533836
A_Course_in_Machine_Learning_ciml-v0_99-ch19-code-and-datasets.txt,633.1676025390625,converge,Marker,494.2204895019531,8.298276949814564e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch19-code-and-datasets.txt,633.1676025390625,count,Marker,503.5558776855469,7.527384011306178e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch19-code-and-datasets.txt,633.1676025390625,play,Marker,449.36627197265625,7.478616427492344e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch19-code-and-datasets.txt,633.1676025390625,score,Generic,456.29754638671875,0.0001412219332005847
A_Course_in_Machine_Learning_ciml-v0_99-ch19-code-and-datasets.txt,633.1676025390625,table,Generic,419.91754150390625,0.000116913302211974
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_1-whats-it-all-about.txt,158.25579833984375,scheme,Relevant,435.79583740234375,0.0024320110413358392
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_1-whats-it-all-about.txt,158.25579833984375,converge,Marker,494.2204895019531,0.0012895826168852099
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_1-whats-it-all-about.txt,158.25579833984375,count,Marker,503.5558776855469,0.0011697830321048793
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_1-whats-it-all-about.txt,158.25579833984375,play,Marker,449.36627197265625,0.001162204371048596
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_1-whats-it-all-about.txt,158.25579833984375,score,Generic,456.29754638671875,0.0021946405414014045
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_1-whats-it-all-about.txt,158.25579833984375,table,Generic,419.91754150390625,0.0018168755167731292
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_10-introduction-to-weka.txt,478.8180236816406,scheme,Relevant,435.79583740234375,0.0001861157156300536
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_10-introduction-to-weka.txt,478.8180236816406,converge,Marker,494.2204895019531,9.868852876335466e-05
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_10-introduction-to-weka.txt,478.8180236816406,count,Marker,503.5558776855469,8.952056649895328e-05
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_10-introduction-to-weka.txt,478.8180236816406,play,Marker,449.36627197265625,8.89405905440608e-05
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_10-introduction-to-weka.txt,478.8180236816406,score,Generic,456.29754638671875,0.00016795034560751666
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_10-introduction-to-weka.txt,478.8180236816406,table,Generic,419.91754150390625,0.00013904093413540512
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_11-the-explorer.txt,89.63247680664062,scheme,Relevant,435.79583740234375,0.00013243723844898748
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_11-the-explorer.txt,89.63247680664062,converge,Marker,494.2204895019531,7.022532284157974e-05
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_11-the-explorer.txt,89.63247680664062,count,Marker,503.5558776855469,6.370153413092996e-05
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_11-the-explorer.txt,89.63247680664062,play,Marker,449.36627197265625,6.328883167013695e-05
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_11-the-explorer.txt,89.63247680664062,score,Generic,456.29754638671875,0.00011951102513570221
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_11-the-explorer.txt,89.63247680664062,table,Generic,419.91754150390625,9.893950806853369e-05
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_12-the-knowledge-flow-interface.txt,333.5974426269531,scheme,Relevant,435.79583740234375,0.00021937784793264994
